AT2G19860	HXK2	GO:0004340	IDA	NCBITaxon:3702		TAIR:Publication:501681937|PMID:11851922
AT2G19860	HXK2	GO:0004396	IMP	NCBITaxon:3702		TAIR:Publication:3505|PMID:9014361
AT1G60440	PANK1	GO:0004594	IDA	NCBITaxon:3702		TAIR:Publication:501707687|PMID:12860978
AT2G03890	PI4K GAMMA 7	GO:0004430	IDA	NCBITaxon:3702		TAIR:Publication:501732185|PMID:17880284
AT5G10270	CDKC;1	GO:0016301	IDA	NCBITaxon:3702		TAIR:Publication:501721292|PMID:17468259
AT4G28540	CKL6	GO:0004674	IDA	NCBITaxon:3702		TAIR:Publication:501717589|PMID:16126836
AT4G28540	CKL6	GO:0004674	IDA	NCBITaxon:3702		TAIR:Publication:501742526|PMID:21477822
AT3G22420	WNK2	GO:0004672	TAS	NCBITaxon:3702		TAIR:Publication:501683074|PMID:12506983
AT3G14270	FAB1B	GO:0000285	IGI	NCBITaxon:3702		TAIR:Publication:501741163|PMID:21173023
AT2G01450	MPK17	GO:0004674	IDA	NCBITaxon:3702		TAIR:Publication:501742526|PMID:21477822
AT5G64070	PI-4KBETA1	GO:0004430	IDA	NCBITaxon:3702		TAIR:Publication:1779|PMID:10026194
AT5G64070	PI-4KBETA1	GO:0004430	IDA	NCBITaxon:3702		TAIR:Publication:501706938|PMID:12805633
AT1G08680	ZIGA4	GO:0004674	IDA	NCBITaxon:3702		TAIR:Publication:501742526|PMID:21477822
AT3G16360	AHP4	GO:0009927	IDA	NCBITaxon:3702		TAIR:Publication:2065|PMID:9804162
AT3G16360	AHP4	GO:0009927	IDA	NCBITaxon:3702		TAIR:Publication:1764|PMID:10050311
AT2G17265	HSK	GO:0004413	IDA	NCBITaxon:3702		TAIR:Publication:501714935|PMID:15703056
AT1G08650	PPCK1	GO:0004674	IDA	NCBITaxon:3702		TAIR:Publication:977|PMID:10571893
AT2G17290	CPK6	GO:0009931	IDA	NCBITaxon:3702		TAIR:Publication:501755775|PMID:23766366
AT2G17290	CPK6	GO:0004674	IDA	NCBITaxon:3702		TAIR:Publication:501742526|PMID:21477822
AT1G08720	EDR1	GO:0016301	IDA	NCBITaxon:3702		TAIR:Publication:501682841|PMID:12492839
AT1G08720	EDR1	GO:0004709	IMP	NCBITaxon:3702		TAIR:Publication:5950|PMID:11114160
AT3G01090	KIN10	GO:0004672	IDA	NCBITaxon:3702		TAIR:Publication:1579|PMID:10220464
AT3G01090	KIN10	GO:0004674	IDA	NCBITaxon:3702		TAIR:Publication:501730018|PMID:19302419
AT4G28980	CAK1AT	GO:0004674	TAS	NCBITaxon:3702		TAIR:Publication:501717317|PMID:16024551
AT4G28980	CAK1AT	GO:0019912	IGI	NCBITaxon:3702		TAIR:Publication:2565|PMID:9560221
AT4G13000	AT4G13000	GO:0004674	IDA	NCBITaxon:3702		TAIR:Publication:501742526|PMID:21477822
AT4G29130	HXK1	GO:0004396	IDA	NCBITaxon:3702		TAIR:Publication:1357|PMID:10402427
AT4G29130	HXK1	GO:0004340	IDA	NCBITaxon:3702		TAIR:Publication:1357|PMID:10402427
AT4G29130	HXK1	GO:0004340	IDA	NCBITaxon:3702		TAIR:Publication:501681937|PMID:11851922
AT4G29130	HXK1	GO:0008865	IDA	NCBITaxon:3702		TAIR:Publication:1357|PMID:10402427
AT4G29130	HXK1	GO:0004396	IDA	NCBITaxon:3702		TAIR:Publication:501720900|PMID:17324236
AT2G40940	ERS1	GO:0004673	TAS	NCBITaxon:3702		TAIR:Publication:501714948|PMID:15703053
AT5G23070	TK1b	GO:0004797	IDA	NCBITaxon:3702		TAIR:Publication:501750818|PMID:22897443
AT3G26940	CDG1	GO:0004672	IDA	NCBITaxon:3702		TAIR:Publication:501746882|PMID:21855796
AT4G16970	AT4G16970	GO:0004674	IDA	NCBITaxon:3702		TAIR:Publication:501742526|PMID:21477822
AT1G10940	SNRK2.4	GO:0004672	IDA	NCBITaxon:3702		TAIR:Publication:501750002|PMID:22738204
AT1G10940	SNRK2.4	GO:0016301	IDA	NCBITaxon:3702		TAIR:Publication:501713105|PMID:15292193
AT5G20930	TSL	GO:0004674	IDA	NCBITaxon:3702		TAIR:Publication:3416|PMID:9038200
AT4G00720	SK32	GO:0016301	IDA	NCBITaxon:3702		TAIR:Publication:501736259|PMID:20128883
AT4G00720	SK32	GO:0004674	IDA	NCBITaxon:3702		TAIR:Publication:501742526|PMID:21477822
AT4G04740	CPK23	GO:0004672	IDA	NCBITaxon:3702		TAIR:Publication:501740066|PMID:20385816
AT5G24430	AT5G24430	GO:0004674	IDA	NCBITaxon:3702		TAIR:Publication:501742526|PMID:21477822
AT1G77720	PPK1	GO:0004674	IDA	NCBITaxon:3702		TAIR:Publication:501742526|PMID:21477822
AT1G71010	FAB1C	GO:0000285	IDA	NCBITaxon:3702		TAIR:Publication:501755810|PMID:23757398
AT2G17700	STY8	GO:0004674	IDA	NCBITaxon:3702		TAIR:Publication:501743365|PMID:21799034
AT4G23250	EMB1290	GO:0004672	IDA	NCBITaxon:3702		TAIR:Publication:501725140|PMID:18552232
glucuronokinase G	GLCAK	GO:0047940	IDA	NCBITaxon:3702		TAIR:Publication:501735808|PMID:19951951
AT4G13160	AT4G13160	GO:0004674	IDA	NCBITaxon:3702		TAIR:Publication:501742526|PMID:21477822
AT5G50860	AT5G50860	GO:0004674	IDA	NCBITaxon:3702		TAIR:Publication:501742526|PMID:21477822
AT2G37250	ADK	GO:0004017	IDA	NCBITaxon:3702		TAIR:Publication:501714438|PMID:15618410
AT2G17820	HK1	GO:0009927	IMP	NCBITaxon:3702		TAIR:Publication:1172|PMID:10488240
AT2G17890	CPK16	GO:0004672	IDA	NCBITaxon:3702		TAIR:Publication:501749154|PMID:22645532
AT1G66150	TMK1	GO:0004675	IDA	NCBITaxon:3702		TAIR:Publication:5349|PMID:1332795
AT5G45820	CIPK20	GO:0004674	TAS	NCBITaxon:3702		TAIR:Publication:501682398|PMID:12198122
galacturonic acid kinase	GalAK	GO:0047912	IDA	NCBITaxon:3702		TAIR:Publication:501730545|PMID:19509290
AT3G01200	RP2	GO:0004672	IDA	NCBITaxon:3702		TAIR:Publication:501723588|PMID:17996018
AT1G20930	CDKB2;2	GO:0004674	IDA	NCBITaxon:3702		TAIR:Publication:501742526|PMID:21477822
AT1G20930	CDKB2;2	GO:0004693	TAS	NCBITaxon:3702		TAIR:Publication:501680786|PMID:11432958
AT1G04310	ERS2	GO:0004674	TAS	NCBITaxon:3702		TAIR:Publication:501714948|PMID:15703053
AT3G20200	AT3G20200	GO:0004674	IDA	NCBITaxon:3702		TAIR:Publication:501742526|PMID:21477822
AT5G51290	ACD5	GO:0001729	IDA	NCBITaxon:3702		TAIR:Publication:501711259|PMID:14563678
AT1G20950	AT1G20950	GO:0047334	IMP	NCBITaxon:3702		TAIR:Publication:501733320|PMID:19533038
AT1G01540	AT1G01540	GO:0004674	IDA	NCBITaxon:3702		TAIR:Publication:501742526|PMID:21477822
AT2G07040	PRK2A	GO:0004674	IDA	NCBITaxon:3702		TAIR:Publication:501751629|PMID:23024212
AT2G02220	PSKR1	GO:0004674	IDA	NCBITaxon:3702		TAIR:Publication:501742431|PMID:21504901
AT5G07370	IPK2a	GO:0000823	IDA	NCBITaxon:3702		TAIR:Publication:501682320|PMID:12226109
AT4G08500	MEKK1	GO:0004674	IDA	NCBITaxon:3702		TAIR:Publication:501742526|PMID:21477822
AT4G08500	MEKK1	GO:0004709	IDA	NCBITaxon:3702		TAIR:Publication:501717936|PMID:16211390
AT4G33430	BAK1	GO:0004674	IDA	NCBITaxon:3702		TAIR:Publication:501681867|PMID:12150929
AT4G33430	BAK1	GO:0004672	IDA	NCBITaxon:3702		TAIR:Publication:501743115|PMID:21680842
AT5G38210	AT5G38210	GO:0004674	IDA	NCBITaxon:3702		TAIR:Publication:501742526|PMID:21477822
AT4G21534	SPHK2	GO:0017050	IDA	NCBITaxon:3702		TAIR:Publication:501747041|PMID:22275366
AT1G73500	MKK9	GO:0004708	TAS	NCBITaxon:3702		TAIR:Publication:1547411|PMID:11875555
AT1G73500	MKK9	GO:0004674	IDA	NCBITaxon:3702		TAIR:Publication:501742526|PMID:21477822
AT1G73500	MKK9	GO:0004708	IDA	NCBITaxon:3702		TAIR:Publication:501727520|PMID:18693252
AT1G03430	AHP5	GO:0009927	IDA	NCBITaxon:3702		TAIR:Publication:2065|PMID:9804162
AT1G03430	AHP5	GO:0009927	IDA	NCBITaxon:3702		TAIR:Publication:1764|PMID:10050311
AT1G65790	RK1	GO:0004674	IDA	NCBITaxon:3702		TAIR:Publication:3731|PMID:8811866
AT1G65790	RK1	GO:0004672	IDA	NCBITaxon:3702		TAIR:Publication:501725140|PMID:18552232
AT1G65800	RK2	GO:0004672	IDA	NCBITaxon:3702		TAIR:Publication:501725140|PMID:18552232
AT5G40870	UK/UPRT1	GO:0004849	IDA	NCBITaxon:3702		TAIR:Publication:501744867|PMID:21828290
AT5G40870	UK/UPRT1	GO:0004849	IGI	NCBITaxon:3702		TAIR:Publication:501720251|PMID:17143579
AT3G06230	MKK8	GO:0004708	TAS	NCBITaxon:3702		TAIR:Publication:1547411|PMID:11875555
AT5G65530	AT5G65530	GO:0004674	IDA	NCBITaxon:3702		TAIR:Publication:501742526|PMID:21477822
AT1G60940	SNRK2.10	GO:0016301	IDA	NCBITaxon:3702		TAIR:Publication:501713105|PMID:15292193
AT1G60940	SNRK2.10	GO:0004672	IDA	NCBITaxon:3702		TAIR:Publication:501750002|PMID:22738204
AT2G39180	CCR2	GO:0004672	IDA	NCBITaxon:3702		TAIR:Publication:501714971|PMID:15549374
AT2G43850	AT2G43850	GO:0004674	IDA	NCBITaxon:3702		TAIR:Publication:501742526|PMID:21477822
AT2G41140	CRK1	GO:0004683	IDA	NCBITaxon:3702		TAIR:Publication:501724804|PMID:18466301
AT2G41140	CRK1	GO:0004683	IDA	NCBITaxon:3702		TAIR:Publication:501712655|PMID:15196054
AT1G09000	NP1	GO:0004674	IDA	NCBITaxon:3702		TAIR:Publication:501742526|PMID:21477822
AT1G21980	PIP5K1	GO:0016308	IDA	NCBITaxon:3702		TAIR:Publication:501716535|PMID:15949803
AT1G21980	PIP5K1	GO:0016307	IDA	NCBITaxon:3702		TAIR:Publication:501736577|PMID:20427464
AT1G21980	PIP5K1	GO:0016307	IDA	NCBITaxon:3702		TAIR:Publication:1546071|PMID:11672432
AT5G27620	CYCH;1	GO:0004672	IDA	NCBITaxon:3702		TAIR:Publication:501719588|PMID:16856985
AT3G09780	CCR1	GO:0004672	IDA	NCBITaxon:3702		TAIR:Publication:501714971|PMID:15549374
AT2G46090	LCBK2	GO:0017050	TAS	NCBITaxon:3702		TAIR:Publication:501714495|PMID:15665242
AT3G48190	ATM	GO:0000285	TAS	NCBITaxon:3702		TAIR:Publication:501683055|PMID:12509526
AT2G40120	AT2G40120	GO:0004674	IDA	NCBITaxon:3702		TAIR:Publication:501742526|PMID:21477822
AT2G01830	WOL	GO:0004673	IDA	NCBITaxon:3702		TAIR:Publication:501719470|PMID:16753566
AT2G01830	WOL	GO:0009885	IDA	NCBITaxon:3702		TAIR:Publication:501680280|PMID:11230563
AT1G76540	CDKB2;1	GO:0004693	IDA	NCBITaxon:3702		TAIR:Publication:501707702|PMID:12857813
AT1G49160	WNK7	GO:0004672	TAS	NCBITaxon:3702		TAIR:Publication:501683074|PMID:12506983
AT2G47430	CKI1	GO:0004673	IDA	NCBITaxon:3702		TAIR:Publication:884|PMID:10610126
""	AT1G76550	GO:0047334	IMP	NCBITaxon:3702		TAIR:Publication:501733320|PMID:19533038
AT5G62310	IRE	GO:0004674	TAS	NCBITaxon:3702		TAIR:Publication:501681451|PMID:12000677
AT4G39940	AKN2	GO:0004020	IGI	NCBITaxon:3702		TAIR:Publication:501680602|PMID:11488606
AT4G14340	CKI1	GO:0004674	IDA	NCBITaxon:3702		TAIR:Publication:501742526|PMID:21477822
AT4G14340	CKI1	GO:0004674	IDA	NCBITaxon:3702		TAIR:Publication:4264|PMID:7480353
AT3G46290	HERK1	GO:0004672	IDA	NCBITaxon:3702		TAIR:Publication:501730191|PMID:19383785
AT5G13160	PBS1	GO:0004672	IDA	NCBITaxon:3702		TAIR:Publication:501747491|PMID:22331412
AT1G30270	CIPK23	GO:0004674	IDA	NCBITaxon:3702		TAIR:Publication:501719287|PMID:16814720
AT1G71830	SERK1	GO:0004675	IDA	NCBITaxon:3702		TAIR:Publication:501680623|PMID:11509554
AT5G58140	PHOT2	GO:0004674	IMP	NCBITaxon:3702		TAIR:Publication:501736218|PMID:20139163
AT5G58140	PHOT2	GO:0004674	IDA	NCBITaxon:3702		TAIR:Publication:501680704|PMID:11371609
AT1G31420	FEI1	GO:0016301	IMP	NCBITaxon:3702		TAIR:Publication:501729103|PMID:19017745
AT5G66880	SNRK2.3	GO:0004672	IDA	NCBITaxon:3702		TAIR:Publication:501720952|PMID:17307925
AT5G66880	SNRK2.3	GO:0004672	TAS	NCBITaxon:3702		TAIR:Publication:501717804|PMID:10634783
AT5G66880	SNRK2.3	GO:0016301	IDA	NCBITaxon:3702		TAIR:Publication:501713105|PMID:15292193
AT1G80460	NHO1	GO:0004370	IDA	NCBITaxon:3702		TAIR:Publication:501711967|PMID:14756771
AT5G66850	MAPKKK5	GO:0004674	IDA	NCBITaxon:3702		TAIR:Publication:501742526|PMID:21477822
AT4G04040	MEE51	GO:0047334	IMP	NCBITaxon:3702		TAIR:Publication:501733320|PMID:19533038
AT1G78590	NADK3	GO:0003951	IDA	NCBITaxon:3702		TAIR:Publication:501714484|PMID:15347288
AT1G78590	NADK3	GO:0042736	IDA	NCBITaxon:3702		TAIR:Publication:501714484|PMID:15347288
AT2G27490	ATCOAE	GO:0004140	IDA	NCBITaxon:3702		TAIR:Publication:501707687|PMID:12860978
AT1G35670	CDPK2	GO:0004683	IDA	NCBITaxon:3702		TAIR:Publication:4766|PMID:8078458
AT1G35670	CDPK2	GO:0004674	IDA	NCBITaxon:3702		TAIR:Publication:501742526|PMID:21477822
AT1G35670	CDPK2	GO:0004672	IDA	NCBITaxon:3702		TAIR:Publication:501753848|PMID:23449501
AT5G27450	MK	GO:0004496	IGI	NCBITaxon:3702		TAIR:Publication:4687|PMID:7958957
AT5G63770	DGK2	GO:0004143	IDA	NCBITaxon:3702		TAIR:Publication:501711670|PMID:14665624
plastidial pyruvate kinase 3	PKp3	GO:0004743	IDA	NCBITaxon:3702		TAIR:Publication:501722559|PMID:17557808
AT1G59580	MPK2	GO:0004672	IDA	NCBITaxon:3702		TAIR:Publication:4975|PMID:8130795
AT5G42810	IPK1	GO:0035299	IDA	NCBITaxon:3702		TAIR:Publication:501717269|PMID:16107538
AT5G42810	IPK1	GO:0032942	IDA	NCBITaxon:3702		TAIR:Publication:501717269|PMID:16107538
AT3G52890	KIPK	GO:0004672	IDA	NCBITaxon:3702		TAIR:Publication:482|PMID:10788494
AT3G53030	SRPK4	GO:0004672	IDA	NCBITaxon:3702		TAIR:Publication:501724483|PMID:18433157
AT3G53030	SRPK4	GO:0004672	IDA	NCBITaxon:3702		TAIR:Publication:501719314|PMID:16807317
ASPARTATE KINASE 2	AK2	GO:0004072	IMP	NCBITaxon:3702		TAIR:Publication:3305|PMID:9241437
AT4G39540	SK2	GO:0004765	IDA	NCBITaxon:3702		TAIR:Publication:501732918|PMID:19057671
AT4G39540	SK2	GO:0004765	IDA	NCBITaxon:3702		TAIR:Publication:501732918|PMID:19057671
AT3G09820	ADK1	GO:0004001	IMP	NCBITaxon:3702		TAIR:Publication:1547396|PMID:11891238
AT3G09820	ADK1	GO:0004001	IDA	NCBITaxon:3702		TAIR:Publication:1345970|PMID:11115893
AT2G24360	AT2G24360	GO:0004713	IDA	NCBITaxon:3702		TAIR:Publication:501718348|PMID:16429265
State transition 8	STN8	GO:0004672	IMP	NCBITaxon:3702		TAIR:Publication:501717404|PMID:16040609
AT2G20300	ALE2	GO:0004674	IDA	NCBITaxon:3702		TAIR:Publication:501742526|PMID:21477822
AT2G20300	ALE2	GO:0016301	IDA	NCBITaxon:3702		TAIR:Publication:501721233|PMID:17376810
AT5G01810	CIPK15	GO:0004672	TAS	NCBITaxon:3702		TAIR:Publication:501681757|PMID:12194854
N-acetyl-l-glutamate kinase	NAGK	GO:0003991	IDA	NCBITaxon:3702		TAIR:Publication:501718165|PMID:16377628
AT5G26751	SK 11	GO:0004672	IDA	NCBITaxon:3702		TAIR:Publication:501750864|PMID:22885737
AT5G47850	CCR4	GO:0004672	IDA	NCBITaxon:3702		TAIR:Publication:501714971|PMID:15549374
AT2G31500	CPK24	GO:0004672	IDA	NCBITaxon:3702		TAIR:Publication:501753848|PMID:23449501
AT5G41990	WNK8	GO:0004672	TAS	NCBITaxon:3702		TAIR:Publication:501683074|PMID:12506983
AT5G41990	WNK8	GO:0004672	IDA	NCBITaxon:3702		TAIR:Publication:501718359|PMID:16427632
AT5G64960	CDKC2	GO:0016301	IDA	NCBITaxon:3702		TAIR:Publication:501721292|PMID:17468259
SALT OVERLY SENSITIVE 4	SOS4	GO:0008478	IDA	NCBITaxon:3702		TAIR:Publication:501682165|PMID:12244454
SALT OVERLY SENSITIVE 4	SOS4	GO:0008478	IGI	NCBITaxon:3702		TAIR:Publication:1547364|PMID:11910005
AT3G06030	NP3	GO:0004674	IDA	NCBITaxon:3702		TAIR:Publication:501742526|PMID:21477822
AT4G34440	PERK5	GO:0004674	IDA	NCBITaxon:3702		TAIR:Publication:501742526|PMID:21477822
AT3G57530	CPK32	GO:0004698	IDA	NCBITaxon:3702		TAIR:Publication:501718038|PMID:16299177
AT4G21210	RP1	GO:0004672	IDA	NCBITaxon:3702		TAIR:Publication:501723588|PMID:17996018
AT1G70520	CRK2	GO:0004674	IDA	NCBITaxon:3702		TAIR:Publication:501742526|PMID:21477822
AT3G42880	PRK3	GO:0004674	IDA	NCBITaxon:3702		TAIR:Publication:501751629|PMID:23024212
AT4G35600	CST	GO:0004672	IDA	NCBITaxon:3702		TAIR:Publication:501742978|PMID:21628627
AT3G45640	MPK3	GO:0004672	TAS	NCBITaxon:3702		TAIR:Publication:501682501|PMID:12434021
AT3G45640	MPK3	GO:0004672	IDA	NCBITaxon:3702		TAIR:Publication:501748870|PMID:22631074
AT1G01220	FKGP	GO:0050201	IDA	NCBITaxon:3702		TAIR:Publication:501723934|PMID:18199744
AT5G19360	CPK34	GO:0004672	IDA	NCBITaxon:3702		TAIR:Publication:501749154|PMID:22645532
AT3G21070	NADK1	GO:0003951	IDA	NCBITaxon:3702		TAIR:Publication:501714737|PMID:15711971
AT3G21070	NADK1	GO:0042736	IDA	NCBITaxon:3702		TAIR:Publication:501714737|PMID:15711971
AT3G02020	AK3	GO:0004072	IGI	NCBITaxon:3702		TAIR:Publication:501680182|PMID:11569502
AT5G35410	SOS2	GO:0004672	IDA	NCBITaxon:3702		TAIR:Publication:644|PMID:10725382
AT3G20480	LpxK	GO:0009029	IMP	NCBITaxon:3702		TAIR:Publication:501743012|PMID:21709257
AT1G32320	MKK10	GO:0004708	TAS	NCBITaxon:3702		TAIR:Publication:1547411|PMID:11875555
AT4G18710	BIN2	GO:0004674	IDA	NCBITaxon:3702		TAIR:Publication:501742526|PMID:21477822
AT4G18710	BIN2	GO:0004672	TAS	NCBITaxon:3702		TAIR:Publication:1547330|PMID:11820813
AT2G44680	CKB4	GO:0004674	IMP	NCBITaxon:3702		TAIR:Publication:501719060|PMID:16709199
AT2G26980	CIPK3	GO:0004672	TAS	NCBITaxon:3702		TAIR:Publication:501683449|PMID:12566581
AT3G45410	LecRK-I.3	GO:0004675	IDA	NCBITaxon:3702		TAIR:Publication:501712313|PMID:15067507
AT3G45410	LecRK-I.3	GO:0004674	IDA	NCBITaxon:3702		TAIR:Publication:501712313|PMID:15067507
AT1G18890	CDPK1	GO:0004672	TAS	NCBITaxon:3702		TAIR:Publication:3521|PMID:8943201
AT1G18890	CDPK1	GO:0004674	IDA	NCBITaxon:3702		TAIR:Publication:501742526|PMID:21477822
AT2G41880	GK-1	GO:0004385	IGI	NCBITaxon:3702		TAIR:Publication:833|PMID:10632732
AT2G41880	GK-1	GO:0004385	IDA	NCBITaxon:3702		TAIR:Publication:833|PMID:10632732
AT1G72040	dNK	GO:0019136	IDA	NCBITaxon:3702		TAIR:Publication:501750818|PMID:22897443
